id,name,commune,district,lpro1x,lpro2x,lpro12x,pro1x,pro2x,pro12x,degreeorg,rtlm,alt_mean,distance,towns_mean,roads_mean,border_mean,lon,lat,cat1,cat2,distance_10kmpwALL,distance_sq_10kmpwALL,alt_mean_10kmpwALL,alt_mean_sq2_10kmpwALL,alt_var_10kmpwALL,lat_10kmpwALL,lon_10kmpwALL,alt_var_sq_10kmpwALL,cat12,alt_mean_sq2,alt_var,alt_var_sq,distance_sq,tutsi,cementfloor_hutu,cementfloor_tutsi,literacy_hutu2,literacy_tutsi2,education_hutu2,education_tutsi2,lpop,pop1000,pop_dens,lpop_dens,ltowns_mean,lroads_mean,lborder_mean,facing_N,facing_E,facing_S,facing_W,rtlm_perpop10_ALL,rtlm_perpop_10to20km,rtlm_rtlm10ALL,rtlm_wealthhutu_dm,rtlm_wealthtutsi_dm,rtlm_lithutu2_dm,rtlm_littutsi2_dm,rtlm_eduhutu2_dm,rrwanda_all,RR_distance,RR_distance_sq,R10_distance,R10_distance_sq,rtlm_lpop,rtlm_lpop_dens,rtlm_ltowns_mean,rtlm_lroads_mean,rtlm_lborder_mean,rtlm_facing_E,rtlm_facing_N,rtlm_facing_S,rtlm_alt_mean,rtlm_alt_mean_sq2,rtlm_alt_var,rtlm_alt_var_sq,rtlm_distance,rtlm_distance_sq,rtlm_lat,rtlm_lon,rtlm_tutsi2,cdum1,cdum2,cdum3,cdum4,cdum5,cdum6,cdum7,cdum8,cdum9,cdum10,cdum11,cdum12,cdum13,cdum14,cdum15,cdum16,cdum17,cdum18,cdum19,cdum20,cdum21,cdum22,cdum23,cdum24,cdum25,cdum26,cdum27,cdum28,cdum29,cdum30,cdum31,cdum32,cdum33,cdum34,cdum35,cdum36,cdum37,cdum38,cdum39,cdum40,cdum41,cdum42,cdum43,cdum44,cdum45,cdum46,cdum47,cdum48,cdum49,cdum50,cdum51,cdum52,cdum53,cdum54,cdum55,cdum56,cdum57,cdum58,cdum59,cdum60,cdum61,cdum62,cdum63,cdum64,cdum65,cdum66,cdum67,cdum68,cdum69,cdum70,cdum71,cdum72,cdum73,cdum74,cdum75,cdum76,cdum77,cdum78,cdum79,cdum80,cdum81,cdum82,cdum83,cdum84,cdum85,cdum86,cdum87,cdum88,cdum89,cdum90,cdum91,cdum92,cdum93,cdum94,cdum95,cdum96,cdum97,cdum98,cdum99,cdum100,cdum101,cdum102,cdum103,cdum104,cdum105,cdum106,cdum107,cdum108,cdum109,cdum110,cdum111,cdum112,cdum113,cdum114,cdum115,cdum116,cdum117,cdum118,cdum119,cdum120,cdum121,cdum122,cdum123,cdum124,cdum125,cdum126,cdum127,cdum128
1119,MUKO,Rutare,GICUMBI,3.8501475,4.356709,4.8202815,.010831989,.017976493,.028578013,.37398374,0,1.60899,3.44538,20.417,10.8701,31.599899,526.362,9812.511,46,77,.14438979,.51065803,.071170159,.1219933,395.03668,408834.34,21946.279,4248514,123,2.5888486,1852.7172,3432561,11.870644,.04491609,.05237231,.21978022,48.892559,96.856583,52.869682,70.769226,8.3753996,4.3390002,555.10779,6.3191624,3.0641849,2.4740226,3.4843092,1,0,0,0,.11984274,.18404424,0,.84651512,-.38383439,.26027814,-.86841577,.92387694,.7491910000000001,23.436585937,549.27356,32.59361914,1062.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,BUSHWAGARA,Rutare,GICUMBI,2.1972246,2.4849067,2.9957323,.0035856573,.0047808765,.0079681277,.42105263,.291504,1.87203,3.65419,17.726,10.3274,27.923,524.75763,9815.989,8,11,.15804192,.58481014,.075597718,.13217838,460.06891,426778.16,22774.621,5700632.5,19,3.5044963,11600.798,134578512,13.353105,.04491609,.05237231,.21978022,48.892559,96.856583,52.869682,70.769226,7.8280382,2.51,241.52498,5.4869728,2.9299128,2.4272246,3.3646371,0,1,0,0,.1120526,.21036848,.032663781,-.4842003,.21955037,-.14887713,.49672729,-.52845067,.626653,19.767609375,390.75839,33.488578125,1121.4849,2.2819045,1.5994745,.85408127,.7075457,.98080516,.291504,0,0,.54570425,1.0215747,3381.679,39230172,1.0652109,3.8924832,2861.3999,152.96895,1.309322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,MUTI,Bwisige,GICUMBI,2.1972246,4.0943446,4.2195077,.0040467624,.026978416,.03057554,.11940298,.059512202,1.79179,3.80089,14.084,8.2850599,24.59,522.16309,9818.998,8,59,.15843898,.61339355,.072898492,.12849724,443.04907,409094.03,21791.301,5640491,67,3.2105114,10252.17,105106992,14.446765,.0046933666,.024274906,0,41.314171,99.50544,44.118874,58.333336,7.7070627,2.224,267.87112,5.5905061,2.7136345,2.2284067,3.2422016,0,1,0,0,.12064198,.19877076,.0071796696,.92865521,2.506906,1.1310462,-.9232682,1.729311,.801549,16.765679687,281.08801,33.749191406,1139.0079,.45866427,.33270332,.16149436,.13261738,.19295055,.059512202,0,0,.10663337,.19106461,610.12921,6255148.5,.22619933,.85975879,584.35022,31.075075,.027931258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,NYARURAMA,Bwisige,GICUMBI,1.9459101,4.3040652,4.3820267,.00098287,.010390339,.0112328,.075949363,.138318,1.7773,3.96462,10.593,6.8394499,21.0527,519.32452,9821.871999999999,6,73,.23899493,.92684734,.11562797,.21547499,727.00244,613761.81,32442.834,9553487,79,3.1587954,18616.42,346571104,15.718212,.0046933666,.024274906,0,41.314171,99.50544,44.118874,58.333336,8.870944,7.1220002,821.73767,6.711421,2.4504015,2.0591686,3.093435,0,0,1,0,.15316212,.18338794,.02118508,.34748295,.93803072,.42321333,-.34546727,.64707124,.793563,13.057412109,170.49602,34.519234375,1191.5775,1.2270112,.92831033,.33893466,.28482008,.42787775,0,0,.138318,.24583259,.43691826,2574.9861,47937024,.54837829,2.1741116,1358.5417,71.831932,.064917706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,BWISIGE,Bwisige,GICUMBI,1.0986123,3.4657359,3.5263605,.0012300123,.013120132,.01394014,.060606062,.098343097,1.81837,4.23578,8.2530003,6.1312799,17.3769,517.22308,9825.346,2,31,.27986881,1.187506,.12251483,.22701615,919.6756,654961.88,34499.605,14101960,33,3.3064694,16328.494,266619728,17.941832,.0046933666,.024274906,0,41.314171,99.50544,44.118874,58.333336,7.7993436,2.4389999,160.93593,5.0810065,2.2249479,1.9644908,2.9110944,0,1,0,0,.12590292,.19746751,.012381683,.64228749,1.733856,.78226751,-.63856167,1.1960466,.787902,9.6,92.160004,37.732746093,1423.7601,.76701158,.49968192,.21880826,.19319411,.28628603,.098343097,0,0,.17882414,.32516843,1605.7947,26220210,.41655973,1.7644553,966.25494,50.865318,.046156019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,BUHANGA,Bwisige,GATSIBO,1.7917595,2.9444389,3.1780539,.0010632642,.0033670033,.0042530568,.2173913,.067647099,1.83345,4.26294,12.254,9.2130203,20.5942,521.49481,9824.258,5,18,.25396428,1.0437385,.11118411,.19981501,691.15143,613873.38,32566.363,9176131,23,3.3615386,16500.174,272255744,18.172657,.0046933666,.024274906,0,41.314171,99.50544,44.118874,58.333336,8.6381712,5.6430001,512.25488,6.2388225,2.5842993,2.3236635,3.0724249,1,0,0,0,.11199459,.18083985,.0075761094,.86866248,2.3449557,1.0579786,-.8636235,1.6175945,.6368819999999999,14.431964843,208.28162,37.81971875,1430.3312,.58434725,.42203826,.17482035,.1571891,.20784064,0,.067647099,0,.12402757,.22739834,1116.1888,18417312,.28837553,1.2293276,664.58258,35.277611,.031749263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,GITINDA,Ngarama,GATSIBO,1.0986123,3.3672957,3.4339871,.00069172238,.0066866498,.0071477978,.06666667,.0041952701,1.67949,4.6348,14.813,13.0604,20.4529,525.15479,9826.791999999999,2,28,.36150351,1.7263017,.12168065,.19419162,575.10162,755896.94,40507.457,7488101.5,30,2.8206866,11843.098,140258960,21.481371,.0044716406,.083017081,.42105263,41.834743,99.689926,50.947784,66.666664,8.374938,4.3369999,204.20752,5.3191366,2.7608323,2.6433623,3.0658598,0,0,0,1,.027792362,.10832406,.00011659647,.27195567,-4.0230265,1.5335532,-1.3622861,1.2513015,.682308,18.265246093,333.6192,41.466421875,1719.4641,.035135128,.022315215,.011582437,.011089619,.01286211,0,0,0,.007045914,.011833542,49.684994,588424.25,.019444238,.090120152,41.226048,2.2031662,.001875974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,KARAMA,Ngarama,GATSIBO,0,0,0,.00034494654,.00034494654,.00034494654,,0,1.6211801,5.01929,14.842001,14.1565,16.6217,524.40784,9831.254000000001,0,0,.56218714,2.8698087,.17198345,.26877186,712.75537,1092306.4,58464.441,10259197,0,2.6282248,9262.2725,85789688,25.193272,.0044716406,.083017081,.42105263,41.834743,99.689926,50.947784,66.666664,7.9721212,2.8989999,217.96664,5.3843422,2.7626648,2.7184296,2.8691311,0,1,0,0,.014279777,.10249928,0,.27825075,-4.1161494,1.5690511,-1.3938197,1.280266,.542639,18.21471875,331.77597,44.424660156,1973.5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,GATSIBO,Ngarama,GATSIBO,0,1.6094379,1.6094379,.00024582105,.0012291052,.0012291052,0,0,1.46513,4.40445,15.926001,12.582199,22.9655,525.66339,9824.022999999999,0,4,.23984949,1.0494686,.092305802,.15469718,559.02838,545686,29243.447,7182215.5,4,2.1466057,3209.4038,10300273,19.399179,.0044716406,.083017081,.42105263,41.834743,99.689926,50.947784,66.666664,8.3109064,4.0679998,216.10251,5.3757529,2.828851,2.6087601,3.1766152,1,0,0,0,.057278655,.19921744,0,.27825075,-4.1161494,1.5690511,-1.3938197,1.280266,.718879,18.340773437,336.38397,40.260351562,1620.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,KAREHE,Bwisige,GATSIBO,2.0794415,5.3844953,5.4161005,.0020237793,.055147991,.056918796,.03125,0,1.64202,4.041230000000001,15.02,10.539101,24.555101,523.96753,9820.799000000001,7,217,.20780319,.83091801,.090306103,.15597439,558.39276,516805.28,27593.326,7280146,224,2.6962297,6800.3105,46244224,16.331539,.0046933666,.024274906,0,41.314171,99.50544,44.118874,58.333336,8.2822304,3.9530001,387.32117,5.9592543,2.7738378,2.4457414,3.2408369,0,1,0,0,.076745532,.19522531,0,1.3675421,3.6916821,1.6655841,-1.3596092,2.5465918,.570881,17.01124414,289.38242,35.82700781200001,1283.5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,MANISHYA,Ngarama,GATSIBO,0,3.4965076,3.4965076,.00034650034,.011434511,.011434511,0,.0027372299,1.69669,4.12341,15.77,11.4229,25.2068,525.74829,9820.842000000001,0,32,.21288592,.87176955,.089111581,.15188019,529.90302,516835.47,27640.723,6721131,32,2.8787568,11584.863,134209056,17.00251,.0044716406,.083017081,.42105263,41.834743,99.689926,50.947784,66.666664,7.9676266,2.8859999,325.08786,5.7840953,2.8195915,2.5195415,3.2660189,0,0,1,0,.060227945,.20075515,.00016485773,.27414352,-4.0553908,1.5458903,-1.3732455,1.2613679,.887015,18.861007812,355.73761,36.7624375,1351.4768,.021809226,.015832398,.0077178702,.0068965643,.0089398446,0,0,.0027372299,.0046442305,.0078798188,31.710434,367361.03,.011286722,.04653978,26.881903,1.4390939,.0012239908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,MUGERA,Gituza,GATSIBO,2.1972246,4.5325994,4.6151204,.0029220779,.030194806,.032792207,.079999998,0,1.6516701,4.44171,19.557001,10.634999,26.2679,529.61768,9822.268,8,92,.27423969,1.2167025,.10005178,.16126066,481.77747,613833.63,33094.941,4944479,100,2.7280142,8933.3301,79804384,19.728788,.0063941539,.034738306,.78571427,43.696968,99.311295,51.232292,63.636364,8.0326853,3.0799999,622.33539,6.4334793,3.0232015,2.4540179,3.3057103,1,0,0,0,.028019328,.21740578,0,1.1735131,-10.878289,1.2237278,-1.3236077,1.2275081,.706825,22.411425781,502.272,40.827617187,1666.8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,GITEBWE,Gituza,GATSIBO,2.3025851,3.8286414,4.0073333,.0019290124,.0088734571,.010609568,.16666667,0,1.57932,4.25116,21.814001,8.8260298,29.5641,531.12012,9818.971,9,45,.24417183,1.02499,.095471323,.1555451,408.24203,577536.75,31178.098,3532511.5,54,2.4942515,12646.577,159935920,18.072361,.0063941539,.034738306,.78571427,43.696968,99.311295,51.232292,63.636364,8.5533323,5.184,427.80746,6.0586734,3.1273744,2.2850349,3.419826,0,0,0,1,.024501773,.1953471,0,1.1735131,-10.878289,1.2237278,-1.3236077,1.2275081,.555958,24.923048828,621.15839,39.82272656200001,1585.8496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,NYAGISOZI,Gituza,GATSIBO,3.5263605,5.1704841,5.3423343,.0073402417,.037996545,.045120899,.15865384,.017398899,1.5688399,3.99462,20.375,11.124,30.081001,529.36365,9817.064,33,175,.18852641,.7592876,.078271866,.12921385,354.24017,467421.75,25235.479,3177473.5,208,2.4612586,8228.667,67710960,15.956989,.0063941539,.034738306,.78571427,43.696968,99.311295,51.232292,63.636364,8.4407444,4.632,248.73938,5.5164056,3.062222,2.495187,3.4365966,0,1,0,0,.052987367,.19946684,.00092192186,1.0634059,-9.8576126,1.1089091,-1.1994177,1.1123347,.6648770000000001,23.71025,562.17596,37.732746093,1423.7601,.14685966,.095979385,.053279292,.043413509,.059792999,.017398899,0,0,.027296089,.042823192,143.16975,1178096.1,.069501989,.27763405,170.80611,9.2103453,.011125124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,GITUZA,Gituza,GATSIBO,3.5553482,5.771441,5.872118,.0055178939,.05060697,.055967208,.096045196,.0620155,1.66923,3.74025,20.434999,11.8304,31.037899,528.1474,9814.764999999999,34,320,.15815128,.58552092,.073565722,.12491874,359.56662,426670.34,22942.365,3547716.3,354,2.7863288,10968.374,120305232,13.98947,.0063941539,.034738306,.78571427,43.696968,99.311295,51.232292,63.636364,8.7551069,6.3429999,289.06845,5.6666636,3.0650251,2.5518174,3.4669197,1,0,0,0,.083664604,.16274084,.0051885024,.7810542,-7.2402549,.8144756,-.88095266,.81699163,.639101,23.612876953,557.56793,34.677507812,1202.5295,.54295236,.35142097,.19007906,.15825224,.21500276,0,.0620155,0,.10351813,.17279558,680.20923,7460789,.23195347,.86756402,608.66754,32.753326,.039653666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,NGANGE,Rutare,GICUMBI,1.6094379,3.7376697,3.8286414,.0016931933,.014222824,.015577379,.088888891,.000406835,1.70645,3.26615,22.23,11.5167,33.761101,526.57739,9810.121999999999,4,41,.12983337,.44751498,.065118633,.11065514,361.96622,377314.69,20289.021,3943590.3,45,2.9119716,10222.424,104497952,10.667736,.04491609,.05237231,.21978022,48.892559,96.856583,52.869682,70.769226,7.9905767,2.9530001,148.31892,4.9993649,3.1454446,2.5270638,3.5484989,0,1,0,0,.12889892,.19244432,.000052440591,.84465796,-.38299227,.25970709,-.86651057,.92185003,.76378,24.587998046,604.56964,30.796804687,948.44318,.0032508462,.0020339165,.0012796769,.001028098,.0014436535,.000406835,0,0,.00069424359,.0011846919,4.1588397,42513.422,.0013287842,.0043400084,3.991101,.21423011,.0018273437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,MWENDO,Rutare,GICUMBI,3.2580965,5.529429,5.6240177,.010509296,.10185934,.11196443,.090579711,.132911,1.7419499,3.02263,22.955999,9.19242,34.526501,525.008,9808.245999999999,25,251,.12107013,.37584573,.06809672,.11632358,444.49356,392325.81,20976.572,5486425,276,3.0343895,9576.208,91703760,9.1362925,.04491609,.05237231,.21978022,48.892559,96.856583,52.869682,70.769226,7.8135915,2.474,386.62289,5.9574499,3.1762187,2.3216443,3.5702789,1,0,0,0,.19845387,.20417501,.026376702,.23977658,-.10872162,.073724143,-.24597998,.26168942,.795103,24.437611328,597.19684,28.736402343,825.78082,1.0385122,.79181063,.4221544,.30857205,.47452933,0,.132911,0,.2315243,.40330374,1272.7833,12188438,.40174076,1.2143137,1303.6238,69.779335,.59698421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,KABACUZI,Giti,GICUMBI,1.7917595,2.8903718,3.1354942,.0015321757,.0045965272,.0058733402,.22727273,.064356402,1.7505699,2.84907,23.521,9.1640005,35.830399,524.5506,9806.374,5,17,.1155244,.34439477,.067626216,.11475883,448.48801,392272.81,20957.662,5552377.5,22,3.0644951,11791.787,139046240,8.1171999,.078707717,.042860527,.12947658,45.055969,93.907967,51.346218,71.228065,8.2728262,3.9159999,598.33765,6.394155,3.1995299,2.3188522,3.6063235,0,1,0,0,.23766385,.21781388,.01529519,.66789657,.84276998,.63448024,-.21001095,.78770173,.911532,25.830958984,667.23846,26.681080078,711.88,.53240931,.41150481,.20591024,.14923298,.23209,.064356402,0,0,.11266039,.19721988,758.87701,8948516,.1833559,.52239376,631.10297,33.75819,.50653452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,GATARE,Giti,GICUMBI,3.4965076,3.9120231,4.4067192,.0095073469,.014405071,.023624316,.39506173,.188021,1.77272,2.93106,25.435999,11.7095,38.0536,527.3833,9804.915000000001,32,49,.1455076,.45432118,.079898871,.1343229,509.50101,466969.16,25102.826,6004954,81,3.1425362,9257.1143,85694168,8.5911131,.078707717,.042860527,.12947658,45.055969,93.907967,51.346218,71.228065,8.1521978,3.471,324.88138,5.7834601,3.2747266,2.5423498,3.6649351,0,1,0,0,.17143977,.20597726,.032234278,-.014259341,-.017992822,-.013545915,.0044836551,-.016817138,.889231,28.510544921,812.8512,28.275359375,799.49597,1.5327845,1.087412,.61571741,.47801515,.68908477,.188021,0,0,.33330858,.59086281,1740.5319,16112304,.55110085,1.6153097,1843.5299,99.159142,1.4798704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
